event_id,ts,alarm
EVT0026,2026-01-15 04:05:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0026,2026-01-15 04:06:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0026,2026-01-15 04:06:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0026,2026-01-15 04:07:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0026,2026-01-15 04:07:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0026,2026-01-15 04:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0026,2026-01-15 04:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0026,2026-01-15 04:08:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0026,2026-01-15 04:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0026,2026-01-15 04:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0027,2026-01-15 14:03:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0027,2026-01-15 14:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0027,2026-01-15 14:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0027,2026-01-15 14:07:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0027,2026-01-15 14:08:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0027,2026-01-15 14:08:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0027,2026-01-15 14:09:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0027,2026-01-15 14:09:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0027,2026-01-15 14:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0028,2026-01-16 03:03:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0028,2026-01-16 03:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0028,2026-01-16 03:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0028,2026-01-16 03:05:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0028,2026-01-16 03:05:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0029,2026-01-16 10:03:00+00:00,STEAM_HEADER_SATURATED
EVT0031,2026-01-17 12:06:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:07:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:07:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:08:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:09:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:10:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0031,2026-01-17 12:10:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0032,2026-01-17 16:06:35+00:00,CONSISTENCY_UPSET
EVT0032,2026-01-17 16:07:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0032,2026-01-17 16:07:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0032,2026-01-17 16:08:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0032,2026-01-17 16:08:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0032,2026-01-17 16:08:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0033,2026-01-18 07:04:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0033,2026-01-18 07:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0033,2026-01-18 07:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:03:50+00:00,RETENTION_UPSET
EVT0035,2026-01-18 21:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:05:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:06:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:06:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:06:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:07:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:07:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:08:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:08:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:09:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:09:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:10:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0035,2026-01-18 21:10:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:06:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:06:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:06:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:07:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:07:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:08:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:08:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:09:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:09:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:10:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:10:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:11:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:11:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:11:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:12:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0036,2026-01-19 09:12:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:03:50+00:00,RETENTION_UPSET
EVT0037,2026-01-19 17:04:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:04:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:05:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:05:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:06:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:06:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:07:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:07:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:07:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:08:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:08:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0037,2026-01-19 17:09:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0040,2026-01-20 10:07:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0040,2026-01-20 10:08:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0040,2026-01-20 10:08:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0040,2026-01-20 10:09:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0040,2026-01-20 10:09:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0040,2026-01-20 10:10:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0041,2026-01-21 04:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0041,2026-01-21 04:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0041,2026-01-21 04:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0041,2026-01-21 04:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0042,2026-01-21 16:03:00+00:00,STEAM_HEADER_SATURATED
EVT0042,2026-01-21 16:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0042,2026-01-21 16:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0042,2026-01-21 16:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0042,2026-01-21 16:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0042,2026-01-21 16:05:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:11:30+00:00,CONSISTENCY_UPSET
EVT0043,2026-01-22 04:04:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:04:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:04:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:12:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:12:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:12:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:13:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:13:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:14:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0043,2026-01-22 04:14:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0044,2026-01-22 12:03:00+00:00,ACTUATOR_STUCK:machine_speed
EVT0046,2026-01-22 17:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0046,2026-01-22 17:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0046,2026-01-22 17:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0046,2026-01-22 17:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0046,2026-01-22 17:06:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0047,2026-01-23 05:04:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0047,2026-01-23 05:04:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0047,2026-01-23 05:04:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0047,2026-01-23 05:05:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0049,2026-01-24 05:07:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0049,2026-01-24 05:08:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0049,2026-01-24 05:08:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0049,2026-01-24 05:08:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0049,2026-01-24 05:09:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0049,2026-01-24 05:09:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0049,2026-01-24 05:10:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0049,2026-01-24 05:10:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:05:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:05:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:05:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:06:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:06:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:07:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:07:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:08:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:08:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:08:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:09:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:09:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:10:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:10:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:10:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:11:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0050,2026-01-24 18:11:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0054,2026-01-26 07:07:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0054,2026-01-26 07:08:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0054,2026-01-26 07:08:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0054,2026-01-26 07:09:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0054,2026-01-26 07:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0055,2026-01-26 05:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0055,2026-01-26 05:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0055,2026-01-26 05:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0055,2026-01-26 05:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0055,2026-01-26 05:05:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0055,2026-01-26 05:06:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0056,2026-01-26 10:03:00+00:00,STEAM_HEADER_SATURATED
EVT0056,2026-01-26 10:07:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0056,2026-01-26 10:08:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0056,2026-01-26 10:08:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0056,2026-01-26 10:08:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0056,2026-01-26 10:09:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0056,2026-01-26 10:09:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0056,2026-01-26 10:10:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0056,2026-01-26 10:10:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0056,2026-01-26 10:10:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0057,2026-01-26 20:03:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0057,2026-01-26 20:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0057,2026-01-26 20:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:12:55+00:00,CONSISTENCY_UPSET
EVT0058,2026-01-27 18:08:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:09:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:09:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:09:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:10:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:13:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:14:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:14:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:14:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:15:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:15:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:16:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:16:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:16:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:17:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0058,2026-01-27 18:17:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0060,2026-01-28 10:08:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0060,2026-01-28 10:09:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0060,2026-01-28 10:09:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0060,2026-01-28 10:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0060,2026-01-28 10:10:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0060,2026-01-28 10:10:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:03:00+00:00,ACTUATOR_STUCK:stock_flow
EVT0061,2026-01-28 15:03:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:05:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:07:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:07:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:08:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:08:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:09:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:09:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:09:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:10:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:10:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:11:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:11:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:11:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:12:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:12:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:13:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:13:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:14:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:14:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:14:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:15:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:15:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:16:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:16:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:16:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:17:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:17:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:18:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:18:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:19:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:19:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:19:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:20:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:20:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:21:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:21:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0061,2026-01-28 15:21:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0063,2026-01-29 15:03:00+00:00,ACTUATOR_STUCK:filler_flow
EVT0063,2026-01-29 15:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0063,2026-01-29 15:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0063,2026-01-29 15:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0063,2026-01-29 15:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0064,2026-01-29 15:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0064,2026-01-29 15:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0064,2026-01-29 15:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0064,2026-01-29 15:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0064,2026-01-29 15:05:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:03:50+00:00,RETENTION_UPSET
EVT0065,2026-01-30 03:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:04:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:05:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:05:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:05:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:06:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:06:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:07:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:07:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:08:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:08:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:08:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:09:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:09:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0065,2026-01-30 03:10:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:05:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:08:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:08:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:08:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:09:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:09:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:10:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:10:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0066,2026-01-30 06:11:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:05:40+00:00,CONSISTENCY_UPSET
EVT0067,2026-01-30 16:06:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:06:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:07:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:07:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:07:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:08:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:08:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:09:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:09:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0067,2026-01-30 16:10:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0069,2026-01-31 21:04:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0069,2026-01-31 21:04:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0069,2026-01-31 21:04:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0069,2026-01-31 21:05:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:08:25+00:00,SHEET_BREAK
EVT0071,2026-02-01 09:04:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:04:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:05:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:09:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:10:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:10:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:10:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:11:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:11:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:12:05+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:12:30+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:12:55+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:13:20+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:13:45+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:14:10+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:14:35+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:15:00+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:15:25+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:15:50+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:16:15+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:16:40+00:00,BASIS_WEIGHT_OFF_SPEC
EVT0071,2026-02-01 09:17:05+00:00,BASIS_WEIGHT_OFF_SPEC
