ts,machine_id,operator_id,tag,old_value,new_value,action_type,free_text
2026-01-18 09:20:05+00:00,PM1,OP05,STOCK_FLOW_SP,107.83,108.79,SETPOINT_NUDGE,
2026-01-18 21:00:10+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,883.12,SETPOINT_NUDGE,
2026-01-18 21:05:05+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,885.03,SETPOINT_NUDGE,
2026-01-18 21:06:30+00:00,PM1,OP02,STOCK_FLOW_SP,102.89,107.18,SETPOINT_NUDGE,
2026-01-18 21:08:50+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,879.84,SETPOINT_NUDGE,
2026-01-18 21:10:40+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,872.27,SETPOINT_NUDGE,
2026-01-18 21:12:55+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,898.46,SETPOINT_NUDGE,
2026-01-19 09:06:25+00:00,PM1,OP04,STOCK_FLOW_SP,106.77,104.43,SETPOINT_NUDGE,
2026-01-19 09:08:20+00:00,PM1,OP05,STOCK_FLOW_SP,100.4,97.51,SETPOINT_NUDGE,
2026-01-19 09:10:25+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,925.62,SETPOINT_NUDGE,
2026-01-19 09:12:10+00:00,PM1,OP01,STOCK_FLOW_SP,95.68,91.62,SETPOINT_NUDGE,
2026-01-19 09:14:25+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,94.48,SETPOINT_NUDGE,
2026-01-19 17:00:15+00:00,PM1,OP04,STOCK_FLOW_SP,100.01,101.18,SETPOINT_NUDGE,
2026-01-19 17:04:10+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,930.3,SETPOINT_NUDGE,
2026-01-19 17:05:40+00:00,PM1,OP03,STOCK_FLOW_SP,103.61,106.67,SETPOINT_NUDGE,
2026-01-19 17:07:10+00:00,PM1,OP01,STOCK_FLOW_SP,107.39,110.06,SETPOINT_NUDGE,
2026-01-19 17:08:35+00:00,PM1,OP02,STOCK_FLOW_SP,110.87,114.16,SETPOINT_NUDGE,
2026-01-19 17:10:00+00:00,PM1,OP05,STOCK_FLOW_SP,113.31,115.9,SETPOINT_NUDGE,
2026-01-19 17:13:45+00:00,PM1,OP03,STOCK_FLOW_SP,113.9,115.1,SETPOINT_NUDGE,
2026-01-19 23:04:05+00:00,PM1,OP03,STOCK_FLOW_SP,100.41,98.59,SETPOINT_NUDGE,
2026-01-19 23:05:55+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,896.42,SETPOINT_NUDGE,
2026-01-19 23:08:05+00:00,PM1,OP05,STOCK_FLOW_SP,105.47,108.01,SETPOINT_NUDGE,
2026-01-19 23:09:40+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,887.59,SETPOINT_NUDGE,
2026-01-20 14:05:55+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,896.1,SETPOINT_NUDGE,
2026-01-20 14:07:40+00:00,PM1,OP02,STOCK_FLOW_SP,97.31,94.99,SETPOINT_NUDGE,
2026-01-20 14:09:35+00:00,PM1,OP04,STOCK_FLOW_SP,96.04,93.99,SETPOINT_NUDGE,
2026-01-20 14:11:10+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,94.35,SETPOINT_NUDGE,
2026-01-20 14:13:20+00:00,PM1,OP02,STOCK_FLOW_SP,95.68,96.76,SETPOINT_NUDGE,
2026-01-20 10:00:20+00:00,PM1,OP04,STOCK_FLOW_SP,107.83,107.09,SETPOINT_NUDGE,
2026-01-20 10:06:20+00:00,PM1,OP01,STOCK_FLOW_SP,104.89,102.06,SETPOINT_NUDGE,
2026-01-20 10:08:10+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,913.97,SETPOINT_NUDGE,
2026-01-20 10:10:20+00:00,PM1,OP01,STOCK_FLOW_SP,100.17,97.85,SETPOINT_NUDGE,
2026-01-21 04:03:55+00:00,PM1,OP04,STOCK_FLOW_SP,113.4,116.42,SETPOINT_NUDGE,
2026-01-21 04:05:25+00:00,PM1,OP02,STOCK_FLOW_SP,110.87,114.24,SETPOINT_NUDGE,
2026-01-21 04:07:15+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,893.48,SETPOINT_NUDGE,
2026-01-21 04:08:55+00:00,PM1,OP04,STOCK_FLOW_SP,102.35,100.33,SETPOINT_NUDGE,
2026-01-21 04:10:30+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,915.09,SETPOINT_NUDGE,
2026-01-21 04:15:20+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,886.33,SETPOINT_NUDGE,
2026-01-21 04:21:10+00:00,PM1,OP04,STOCK_FLOW_SP,100.01,99.51,SETPOINT_NUDGE,
2026-01-21 16:00:15+00:00,PM1,OP03,STOCK_FLOW_SP,113.9,112.44,SETPOINT_NUDGE,
2026-01-21 16:03:50+00:00,PM1,OP03,STOCK_FLOW_SP,113.48,116.55,SETPOINT_NUDGE,
2026-01-21 16:05:25+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,875.46,SETPOINT_NUDGE,
2026-01-21 16:07:20+00:00,PM1,OP02,STOCK_FLOW_SP,106.09,106.5,SETPOINT_NUDGE,
2026-01-21 16:08:45+00:00,PM1,OP04,STOCK_FLOW_SP,102.69,101.48,SETPOINT_NUDGE,
2026-01-21 16:10:20+00:00,PM1,OP03,STOCK_FLOW_SP,100.29,99.09,SETPOINT_NUDGE,
2026-01-21 16:12:20+00:00,PM1,OP01,STOCK_FLOW_SP,100.01,100.89,SETPOINT_NUDGE,
2026-01-21 16:14:15+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,913.41,SETPOINT_NUDGE,
2026-01-21 16:18:35+00:00,PM1,OP05,STOCK_FLOW_SP,100.01,99.43,SETPOINT_NUDGE,
2026-01-22 04:02:55+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,896.86,SETPOINT_NUDGE,
2026-01-22 04:04:25+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,928.47,SETPOINT_NUDGE,
2026-01-22 04:05:55+00:00,PM1,OP01,STOCK_FLOW_SP,104.21,103.71,SETPOINT_NUDGE,
2026-01-22 04:07:25+00:00,PM1,OP03,STOCK_FLOW_SP,108.04,110.86,SETPOINT_NUDGE,
2026-01-22 04:08:55+00:00,PM1,OP02,STOCK_FLOW_SP,111.57,113.02,SETPOINT_NUDGE,
2026-01-22 04:10:20+00:00,PM1,OP04,STOCK_FLOW_SP,113.63,115.43,SETPOINT_NUDGE,
2026-01-22 04:12:05+00:00,PM1,OP05,STOCK_FLOW_SP,113.9,117.16,SETPOINT_NUDGE,
2026-01-22 04:13:30+00:00,PM1,OP03,STOCK_FLOW_SP,113.9,117.18,SETPOINT_NUDGE,
2026-01-22 04:15:05+00:00,PM1,OP05,STOCK_FLOW_SP,113.9,114.92,SETPOINT_NUDGE,
2026-01-22 04:19:30+00:00,PM1,OP01,STOCK_FLOW_SP,113.9,114.84,SETPOINT_NUDGE,
2026-01-22 04:21:20+00:00,PM1,OP03,STOCK_FLOW_SP,113.9,114.59,SETPOINT_NUDGE,
2026-01-22 12:07:45+00:00,PM1,OP04,STOCK_FLOW_SP,110.03,108.15,SETPOINT_NUDGE,
2026-01-22 12:09:25+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,918.69,SETPOINT_NUDGE,
2026-01-22 12:11:00+00:00,PM1,OP03,STOCK_FLOW_SP,107.83,106.26,SETPOINT_NUDGE,
2026-01-22 12:16:40+00:00,PM1,OP04,STOCK_FLOW_SP,107.83,107.34,SETPOINT_NUDGE,
2026-01-22 12:19:40+00:00,PM1,OP02,STOCK_FLOW_SP,107.83,107.41,SETPOINT_NUDGE,
2026-01-22 15:04:55+00:00,PM1,OP03,STOCK_FLOW_SP,96.31,95.22,SETPOINT_NUDGE,
2026-01-22 15:07:30+00:00,PM1,OP05,STOCK_FLOW_SP,98.25,100.32,SETPOINT_NUDGE,
2026-01-22 15:09:05+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,883.99,SETPOINT_NUDGE,
2026-01-22 15:15:40+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,896.11,SETPOINT_NUDGE,
2026-01-22 17:00:30+00:00,PM1,OP05,STOCK_FLOW_SP,113.9,115.41,SETPOINT_NUDGE,
2026-01-22 17:03:40+00:00,PM1,OP05,STOCK_FLOW_SP,113.63,114.57,SETPOINT_NUDGE,
2026-01-22 17:05:15+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,874.47,SETPOINT_NUDGE,
2026-01-22 17:06:55+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,894.85,SETPOINT_NUDGE,
2026-01-22 17:08:35+00:00,PM1,OP03,STOCK_FLOW_SP,103.05,101.2,SETPOINT_NUDGE,
2026-01-22 17:10:10+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,912.37,SETPOINT_NUDGE,
2026-01-22 17:17:05+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,100.41,SETPOINT_NUDGE,
2026-01-22 17:19:00+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,891.47,SETPOINT_NUDGE,
2026-01-22 17:21:00+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,903.17,SETPOINT_NUDGE,
2026-01-23 05:00:15+00:00,PM1,OP03,STOCK_FLOW_SP,107.83,105.99,SETPOINT_NUDGE,
2026-01-23 05:03:55+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,872.78,SETPOINT_NUDGE,
2026-01-23 05:05:20+00:00,PM1,OP04,STOCK_FLOW_SP,105.34,108.17,SETPOINT_NUDGE,
2026-01-23 05:08:10+00:00,PM1,OP04,STOCK_FLOW_SP,99.17,97.83,SETPOINT_NUDGE,
2026-01-23 05:09:40+00:00,PM1,OP01,STOCK_FLOW_SP,96.58,96.16,SETPOINT_NUDGE,
2026-01-23 05:15:05+00:00,PM1,OP01,STOCK_FLOW_SP,95.68,96.2,SETPOINT_NUDGE,
2026-01-23 05:17:30+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,96.81,SETPOINT_NUDGE,
2026-01-23 05:21:55+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,897.33,SETPOINT_NUDGE,
2026-01-23 11:01:50+00:00,PM1,OP01,STOCK_FLOW_SP,95.68,96.07,SETPOINT_NUDGE,
2026-01-23 11:03:50+00:00,PM1,OP04,STOCK_FLOW_SP,95.81,94.53,SETPOINT_NUDGE,
2026-01-23 11:05:20+00:00,PM1,OP01,STOCK_FLOW_SP,96.57,95.05,SETPOINT_NUDGE,
2026-01-23 11:08:50+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,885.18,SETPOINT_NUDGE,
2026-01-23 11:11:05+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,892.07,SETPOINT_NUDGE,
2026-01-23 11:17:30+00:00,PM1,OP05,STOCK_FLOW_SP,100.01,99.21,SETPOINT_NUDGE,
2026-01-23 11:19:10+00:00,PM1,OP01,STOCK_FLOW_SP,100.01,99.47,SETPOINT_NUDGE,
2026-01-23 11:21:15+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,100.33,SETPOINT_NUDGE,
2026-01-24 05:00:15+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,100.25,SETPOINT_NUDGE,
2026-01-24 05:05:55+00:00,PM1,OP02,STOCK_FLOW_SP,98.71,97.53,SETPOINT_NUDGE,
2026-01-24 05:07:30+00:00,PM1,OP05,STOCK_FLOW_SP,97.44,93.85,SETPOINT_NUDGE,
2026-01-24 05:10:15+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,934.21,SETPOINT_NUDGE,
2026-01-24 05:12:10+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,94.43,SETPOINT_NUDGE,
2026-01-24 18:04:30+00:00,PM1,OP02,STOCK_FLOW_SP,97.36,99.37,SETPOINT_NUDGE,
2026-01-24 18:06:35+00:00,PM1,OP05,STOCK_FLOW_SP,103.37,105.91,SETPOINT_NUDGE,
2026-01-24 18:08:40+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,885.53,SETPOINT_NUDGE,
2026-01-24 18:10:30+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,860.48,SETPOINT_NUDGE,
2026-01-24 18:12:00+00:00,PM1,OP03,STOCK_FLOW_SP,113.9,116.37,SETPOINT_NUDGE,
2026-01-24 21:04:05+00:00,PM1,OP01,STOCK_FLOW_SP,107.44,109.35,SETPOINT_NUDGE,
2026-01-24 21:06:20+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,894.18,SETPOINT_NUDGE,
2026-01-24 21:07:45+00:00,PM1,OP04,STOCK_FLOW_SP,102.84,101.52,SETPOINT_NUDGE,
2026-01-24 21:09:50+00:00,PM1,OP02,STOCK_FLOW_SP,100.46,98.66,SETPOINT_NUDGE,
2026-01-24 21:13:25+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,99.23,SETPOINT_NUDGE,
2026-01-24 21:20:30+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,99.63,SETPOINT_NUDGE,
2026-01-25 12:04:30+00:00,PM1,OP02,STOCK_FLOW_SP,96.08,95.27,SETPOINT_NUDGE,
2026-01-25 12:10:00+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,890.73,SETPOINT_NUDGE,
2026-01-25 12:21:00+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,895.46,SETPOINT_NUDGE,
2026-01-25 15:04:20+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,909.33,SETPOINT_NUDGE,
2026-01-25 15:07:05+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,894.35,SETPOINT_NUDGE,
2026-01-25 15:08:40+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,885.84,SETPOINT_NUDGE,
2026-01-25 15:10:15+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,886.03,SETPOINT_NUDGE,
2026-01-26 07:06:45+00:00,PM1,OP01,STOCK_FLOW_SP,97.64,100.15,SETPOINT_NUDGE,
2026-01-26 07:08:20+00:00,PM1,OP01,STOCK_FLOW_SP,98.89,103.24,SETPOINT_NUDGE,
2026-01-26 07:10:15+00:00,PM1,OP01,STOCK_FLOW_SP,99.91,101.58,SETPOINT_NUDGE,
2026-01-26 07:11:50+00:00,PM1,OP02,STOCK_FLOW_SP,100.01,100.78,SETPOINT_NUDGE,
2026-01-26 07:14:00+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,890.11,SETPOINT_NUDGE,
2026-01-26 05:00:15+00:00,PM1,OP02,STOCK_FLOW_SP,113.9,112.35,SETPOINT_NUDGE,
2026-01-26 05:04:00+00:00,PM1,OP04,STOCK_FLOW_SP,113.31,116.58,SETPOINT_NUDGE,
2026-01-26 05:05:30+00:00,PM1,OP01,STOCK_FLOW_SP,110.68,113.65,SETPOINT_NUDGE,
2026-01-26 05:06:55+00:00,PM1,OP05,STOCK_FLOW_SP,107.18,107.92,SETPOINT_NUDGE,
2026-01-26 05:08:35+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,909.04,SETPOINT_NUDGE,
2026-01-26 05:10:00+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,914.78,SETPOINT_NUDGE,
2026-01-26 05:17:25+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,99.36,SETPOINT_NUDGE,
2026-01-26 05:19:05+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,893.1,SETPOINT_NUDGE,
2026-01-26 10:05:00+00:00,PM1,OP02,STOCK_FLOW_SP,111.73,112.27,SETPOINT_NUDGE,
2026-01-26 10:06:55+00:00,PM1,OP02,STOCK_FLOW_SP,107.18,105.33,SETPOINT_NUDGE,
2026-01-26 10:08:40+00:00,PM1,OP01,STOCK_FLOW_SP,102.87,99.0,SETPOINT_NUDGE,
2026-01-26 10:10:05+00:00,PM1,OP03,STOCK_FLOW_SP,100.52,96.41,SETPOINT_NUDGE,
2026-01-26 10:11:40+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,98.68,SETPOINT_NUDGE,
2026-01-26 20:03:45+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,929.49,SETPOINT_NUDGE,
2026-01-26 20:05:10+00:00,PM1,OP01,STOCK_FLOW_SP,97.87,96.22,SETPOINT_NUDGE,
2026-01-26 20:07:30+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,888.92,SETPOINT_NUDGE,
2026-01-26 20:08:55+00:00,PM1,OP05,STOCK_FLOW_SP,105.79,107.7,SETPOINT_NUDGE,
2026-01-26 20:10:20+00:00,PM1,OP04,STOCK_FLOW_SP,107.6,109.3,SETPOINT_NUDGE,
2026-01-26 20:12:25+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,885.14,SETPOINT_NUDGE,
2026-01-26 20:19:45+00:00,PM1,OP03,STOCK_FLOW_SP,107.83,108.43,SETPOINT_NUDGE,
2026-01-27 18:05:50+00:00,PM1,OP02,STOCK_FLOW_SP,98.77,96.42,SETPOINT_NUDGE,
2026-01-27 18:07:25+00:00,PM1,OP01,STOCK_FLOW_SP,97.51,95.31,SETPOINT_NUDGE,
2026-01-27 18:09:00+00:00,PM1,OP03,STOCK_FLOW_SP,96.36,92.9,SETPOINT_NUDGE,
2026-01-27 18:11:05+00:00,PM1,OP05,STOCK_FLOW_SP,95.68,92.83,SETPOINT_NUDGE,
2026-01-27 18:13:50+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,94.12,SETPOINT_NUDGE,
2026-01-27 18:15:50+00:00,PM1,OP01,STOCK_FLOW_SP,95.68,90.99,SETPOINT_NUDGE,
2026-01-27 18:18:15+00:00,PM1,OP01,STOCK_FLOW_SP,95.68,93.99,SETPOINT_NUDGE,
2026-01-27 18:08:05+00:00,PM1,OP05,STOCK_FLOW_SP,96.99,95.2,SETPOINT_NUDGE,
2026-01-27 18:09:40+00:00,PM1,OP05,STOCK_FLOW_SP,96.0,94.63,SETPOINT_NUDGE,
2026-01-28 10:04:40+00:00,PM1,OP02,STOCK_FLOW_SP,106.47,107.81,SETPOINT_NUDGE,
2026-01-28 10:07:00+00:00,PM1,OP03,STOCK_FLOW_SP,101.76,100.53,SETPOINT_NUDGE,
2026-01-28 10:09:20+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,918.49,SETPOINT_NUDGE,
2026-01-28 10:11:10+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,93.61,SETPOINT_NUDGE,
2026-01-28 10:14:25+00:00,PM1,OP02,STOCK_FLOW_SP,95.68,94.81,SETPOINT_NUDGE,
2026-01-28 15:03:55+00:00,PM1,OP04,STOCK_FLOW_SP,107.39,110.73,SETPOINT_NUDGE,
2026-01-28 15:05:25+00:00,PM1,OP05,STOCK_FLOW_SP,105.18,107.55,SETPOINT_NUDGE,
2026-01-28 15:07:00+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,928.37,SETPOINT_NUDGE,
2026-01-28 15:08:35+00:00,PM1,OP01,STOCK_FLOW_SP,98.34,95.54,SETPOINT_NUDGE,
2026-01-28 15:10:05+00:00,PM1,OP03,STOCK_FLOW_SP,96.12,93.36,SETPOINT_NUDGE,
2026-01-28 15:11:30+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,92.57,SETPOINT_NUDGE,
2026-01-28 15:12:55+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,930.29,SETPOINT_NUDGE,
2026-01-28 15:14:20+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,92.57,SETPOINT_NUDGE,
2026-01-28 15:16:00+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,925.74,SETPOINT_NUDGE,
2026-01-28 15:17:30+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,926.14,SETPOINT_NUDGE,
2026-01-28 15:19:05+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,924.6,SETPOINT_NUDGE,
2026-01-28 15:20:35+00:00,PM1,OP01,STOCK_FLOW_SP,95.68,92.73,SETPOINT_NUDGE,
2026-01-28 15:21:55+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,92.85,SETPOINT_NUDGE,
2026-01-28 17:04:25+00:00,PM1,OP03,STOCK_FLOW_SP,100.66,99.53,SETPOINT_NUDGE,
2026-01-28 17:07:05+00:00,PM1,OP01,STOCK_FLOW_SP,104.05,105.1,SETPOINT_NUDGE,
2026-01-28 17:08:45+00:00,PM1,OP01,STOCK_FLOW_SP,106.33,107.18,SETPOINT_NUDGE,
2026-01-28 17:10:15+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,888.79,SETPOINT_NUDGE,
2026-01-29 15:00:35+00:00,PM1,OP03,STOCK_FLOW_SP,100.01,100.47,SETPOINT_NUDGE,
2026-01-29 15:04:00+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,925.28,SETPOINT_NUDGE,
2026-01-29 15:05:40+00:00,PM1,OP03,STOCK_FLOW_SP,103.61,101.43,SETPOINT_NUDGE,
2026-01-29 15:07:10+00:00,PM1,OP05,STOCK_FLOW_SP,107.39,109.65,SETPOINT_NUDGE,
2026-01-29 15:08:50+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,877.68,SETPOINT_NUDGE,
2026-01-29 15:10:30+00:00,PM1,OP03,STOCK_FLOW_SP,113.75,115.03,SETPOINT_NUDGE,
2026-01-29 15:03:55+00:00,PM1,OP02,STOCK_FLOW_SP,107.39,110.07,SETPOINT_NUDGE,
2026-01-29 15:05:20+00:00,PM1,OP03,STOCK_FLOW_SP,105.34,108.5,SETPOINT_NUDGE,
2026-01-29 15:06:55+00:00,PM1,OP01,MACHINE_SPEED_SP,900.0,894.55,SETPOINT_NUDGE,
2026-01-29 15:08:30+00:00,PM1,OP02,STOCK_FLOW_SP,98.5,96.6,SETPOINT_NUDGE,
2026-01-29 15:10:15+00:00,PM1,OP05,STOCK_FLOW_SP,95.98,94.46,SETPOINT_NUDGE,
2026-01-29 15:11:50+00:00,PM1,OP01,STOCK_FLOW_SP,95.68,94.4,SETPOINT_NUDGE,
2026-01-29 15:14:00+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,906.81,SETPOINT_NUDGE,
2026-01-29 15:15:30+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,905.79,SETPOINT_NUDGE,
2026-01-30 03:00:15+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,925.62,SETPOINT_NUDGE,
2026-01-30 03:03:55+00:00,PM1,OP05,STOCK_FLOW_SP,100.52,97.28,SETPOINT_NUDGE,
2026-01-30 03:05:20+00:00,PM1,OP01,STOCK_FLOW_SP,102.87,105.85,SETPOINT_NUDGE,
2026-01-30 03:06:55+00:00,PM1,OP03,MACHINE_SPEED_SP,900.0,874.37,SETPOINT_NUDGE,
2026-01-30 03:08:30+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,874.31,SETPOINT_NUDGE,
2026-01-30 03:10:05+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,874.41,SETPOINT_NUDGE,
2026-01-30 03:13:20+00:00,PM1,OP01,STOCK_FLOW_SP,113.9,113.16,SETPOINT_NUDGE,
2026-01-30 03:19:20+00:00,PM1,OP03,STOCK_FLOW_SP,113.9,114.49,SETPOINT_NUDGE,
2026-01-30 06:00:25+00:00,PM1,OP05,STOCK_FLOW_SP,113.9,112.38,SETPOINT_NUDGE,
2026-01-30 06:04:15+00:00,PM1,OP05,STOCK_FLOW_SP,112.71,114.58,SETPOINT_NUDGE,
2026-01-30 06:06:10+00:00,PM1,OP03,STOCK_FLOW_SP,107.6,108.89,SETPOINT_NUDGE,
2026-01-30 06:07:45+00:00,PM1,OP02,STOCK_FLOW_SP,102.26,99.81,SETPOINT_NUDGE,
2026-01-30 06:09:20+00:00,PM1,OP05,STOCK_FLOW_SP,97.72,94.8,SETPOINT_NUDGE,
2026-01-30 06:10:55+00:00,PM1,OP02,MACHINE_SPEED_SP,900.0,932.0,SETPOINT_NUDGE,
2026-01-30 06:14:15+00:00,PM1,OP02,STOCK_FLOW_SP,95.68,94.89,SETPOINT_NUDGE,
2026-01-30 06:16:05+00:00,PM1,OP04,STOCK_FLOW_SP,95.68,96.68,SETPOINT_NUDGE,
2026-01-30 16:06:25+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,923.45,SETPOINT_NUDGE,
2026-01-30 16:08:15+00:00,PM1,OP04,STOCK_FLOW_SP,102.15,99.39,SETPOINT_NUDGE,
2026-01-30 16:09:55+00:00,PM1,OP03,STOCK_FLOW_SP,100.41,98.48,SETPOINT_NUDGE,
2026-01-30 16:18:05+00:00,PM1,OP01,STOCK_FLOW_SP,100.01,99.7,SETPOINT_NUDGE,
2026-01-31 03:00:30+00:00,PM1,OP02,STOCK_FLOW_SP,100.01,101.19,SETPOINT_NUDGE,
2026-01-31 03:04:00+00:00,PM1,OP05,STOCK_FLOW_SP,100.35,98.79,SETPOINT_NUDGE,
2026-01-31 03:05:35+00:00,PM1,OP03,STOCK_FLOW_SP,101.93,100.81,SETPOINT_NUDGE,
2026-01-31 03:07:10+00:00,PM1,OP01,STOCK_FLOW_SP,104.17,105.29,SETPOINT_NUDGE,
2026-01-31 03:08:45+00:00,PM1,OP02,STOCK_FLOW_SP,106.33,107.74,SETPOINT_NUDGE,
2026-01-31 03:10:20+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,885.49,SETPOINT_NUDGE,
2026-01-31 03:14:10+00:00,PM1,OP05,STOCK_FLOW_SP,107.83,108.25,SETPOINT_NUDGE,
2026-01-31 21:00:10+00:00,PM1,OP02,STOCK_FLOW_SP,100.01,97.94,SETPOINT_NUDGE,
2026-01-31 21:02:15+00:00,PM1,OP01,STOCK_FLOW_SP,100.01,99.14,SETPOINT_NUDGE,
2026-01-31 21:03:50+00:00,PM1,OP01,STOCK_FLOW_SP,100.43,97.7,SETPOINT_NUDGE,
2026-01-31 21:05:30+00:00,PM1,OP03,STOCK_FLOW_SP,103.24,101.37,SETPOINT_NUDGE,
2026-01-31 21:07:00+00:00,PM1,OP03,STOCK_FLOW_SP,106.96,107.82,SETPOINT_NUDGE,
2026-01-31 21:08:35+00:00,PM1,OP01,STOCK_FLOW_SP,110.87,112.75,SETPOINT_NUDGE,
2026-01-31 21:10:25+00:00,PM1,OP02,STOCK_FLOW_SP,113.69,114.18,SETPOINT_NUDGE,
2026-01-31 23:00:25+00:00,PM1,OP04,MACHINE_SPEED_SP,900.0,911.51,SETPOINT_NUDGE,
2026-01-31 23:02:05+00:00,PM1,OP03,STOCK_FLOW_SP,95.68,94.95,SETPOINT_NUDGE,
2026-01-31 23:04:10+00:00,PM1,OP05,STOCK_FLOW_SP,95.93,93.72,SETPOINT_NUDGE,
2026-01-31 23:05:40+00:00,PM1,OP05,MACHINE_SPEED_SP,900.0,907.83,SETPOINT_NUDGE,
2026-01-31 23:07:50+00:00,PM1,OP03,STOCK_FLOW_SP,98.51,99.81,SETPOINT_NUDGE,
2026-01-31 23:09:30+00:00,PM1,OP02,STOCK_FLOW_SP,99.61,100.44,SETPOINT_NUDGE,
2026-01-31 23:16:55+00:00,PM1,OP01,STOCK_FLOW_SP,100.01,99.44,SETPOINT_NUDGE,
2026-01-31 23:21:25+00:00,PM1,OP04,STOCK_FLOW_SP,100.01,99.58,SETPOINT_NUDGE,
2026-02-01 09:04:20+00:00,PM1,OP04,STOCK_FLOW_SP,112.88,116.12,SETPOINT_NUDGE,
2026-02-01 09:06:00+00:00,PM1,OP01,STOCK_FLOW_SP,109.51,111.46,SETPOINT_NUDGE,
2026-02-01 09:08:20+00:00,PM1,OP04,STOCK_FLOW_SP,103.61,102.41,SETPOINT_NUDGE,
